id	parent	type	name	body	created_at	updated_at
404	28	1	1.0 AUA LO 1b: Year 1 - Gastrointestinal – Abnormal – Function – Esophagus – Motility – Smooth muscle - Myosin light chain	{"blocks":[{"key":"36kub","text":"An 80-year-old woman presents to her primary care physician with chief complaint of difficulty swallowing food. She reports that the food often gets “stuck” for several minutes, up to one hour, before entering the stomach. She often regurgitates copious amounts of mucus during this period. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"fhu9j","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ap0c0","text":"Which of the following excitation-contraction coupling events is a likely cause of this woman’s slow transit of food through the esophagus?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-25 23:09:29	2020-05-26 17:51:58
405	28	1	2.0 AUA LO 1e: Year 1 - Gastrointestinal – Abnormal – Function – Esophagus – Motility – Parasympathetic – Smooth muscle - Protein kinase C	{"blocks":[{"key":"fi78r","text":"A 55-year-old man is undergoing an exercise stress test. Although he was told to abstain from food for four hours before the test, he forgot and at a large lunch 30 minutes before test. The exercise stress test has to be stopped at the midpoint because of the man’s epigastric pain.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5998i","text":"  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cs0d","text":"An imbalance of which of the following intracellular signal transduction molecules is likely to be found in the lower third of this man’s esophagus?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 17:48:49	2020-05-26 17:52:16
406	28	1	3.0 AUA LO 1f: Year 1 - Gastrointestinal – Abnormal – Function – Stomach – Hormones – Ghrelin	{"blocks":[{"key":"3grr4","text":"A 16-year-old girl is brought to her pediatrician by her mother who is concerned that the girl has not yet had a menstrual cycle. The girl is obese her genitalia are immature. The mother states that the girl has a voracious appetite and is eating constantly. The girl says that she eats because she is always hungry and admits to anxiety when she is deprived of food by her mother. The girl is referred to an endocrinologist.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8h77g","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5levo","text":"Elevation of which of the following hormones is likely to explain this girl’s voracious appetite?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"79o85","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 17:51:43	2020-05-26 17:51:43
407	28	1	4.0 AUA LO 1f: Year 1 - Gastrointestinal – Abnormal – Function – Small intestine – Duodenum – pH	{"blocks":[{"key":"2mkt5","text":"A 15-year-old boy diagnosed with cystic fibrosis at birth is brought to his pediatrician by his mother. The boy has had mild respiratory and gastrointestinal symptoms throughout his life but is now concerned because he is having frequent diarrhea with foul-smelling, greasy stools. The boy is referred to a gastroenterologist who performs duodenal intubation to sample the boy’s duodenal fluid following ingestion of a high-fat test beverage. Results of the duodenal intubation show decreased volume of duodenal fluid suggesting obstruction of the common bile duct with thick mucus. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f6klb","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3uno9","text":"What other findings are likely to be reported for the boy’s postprandial duodenal fluid analysis?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 17:54:59	2020-05-26 17:55:19
408	28	1	5.0 AUA LO 1f: Year 1 - Gastrointestinal – Abnormal – Function – Stomach – Hormones – Gastrin – 1 order	{"blocks":[{"key":"vgu9","text":"A 47-year-old mother of four visits her doctor with complaints of intermittent midepigastric pain. She states that the pain and discomfort are relieved by antacids or when she consumes food. Past medical history is significant for duodenal and jejunal ulcers. Further examination done by endoscopy is suggestive of a gastrinoma. A secretin stimulation test was preformed and came back positive. Gastric analysis reveals an elevated HCL output that exceed normal values. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"53tre","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"fhiee","text":"The hypersecretion of gastric acid can be explained by an increase in the plasma concentration of which of the following?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 17:59:42	2020-05-26 17:59:42
409	28	1	6.0 AUA LO 1f: Year 1 - Gastrointestinal – Abnormal – Function – Stomach – Hormones – Gastrin – 2 order	{"blocks":[{"key":"2l010","text":"A 37-year-old female visits her doctor with complaints of epigastric pain accompanied by a burning sensation that is most pronounced on an empty stomach. The patient states that these symptoms have been occurring over the last 3 months. The symptoms are not relieved by antacids. The patient has smoked 1 pack of cigarettes a day since she was 15 years old. Endoscopy reveals thickening of gastric folds. After further investigation, the patient is diagnosed with Zollinger-Ellison syndrome (gastrinoma). ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"15fof","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"duf0t","text":"In a normal physiological state basal acid output is increased by which of the following?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"92u04","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 18:04:46	2020-05-26 18:04:46
410	28	1	7.0 AUA LO 1f: Year 1 - Gastrointestinal – Normal – Function – Small intestine – Hormones - Motilin	{"blocks":[{"key":"bl8om","text":"A 40-year old male is scheduled to undergo gastrointestinal surgery. A recording of the small intestinal motility of this patient is attached. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"edmp1","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"fehk1","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"46m29","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":1}],"data":{}},{"key":"enkhm","text":"Inhibition of which of the following processes is most likely to explain the intestinal motility between feeding and point X?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"https://api.reel-lms.com/images/pIaudGuHUxYeSEbusx6g.JPG","height":"auto","width":"auto"}},"1":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"https://api.reel-lms.com/images/BFAF1xN48vveqlcFJzhW.JPG","height":"auto","width":"auto"}}}}	2020-05-26 18:10:58	2020-05-26 18:10:58
411	28	1	8.0 AUA LO 1g, 1h: Year 1 - Gastrointestinal – Abnormal – Function – Small intestine – Hormones – Incretin - Glucagon-like peptide-1	{"blocks":[{"key":"5j3ri","text":"An obese woman is referred by her primary care physician to a gastroenterologist because of complaints of voracious appetite burning sensations, belching and constant rumbling noises from her abdomen. Currently, her fasting blood glucose level is 140 mg/dL (normal 70-120 mg/dL).","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ds8ke","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"b8v92","text":"Decreased secretion of which of the following gastrointestinal regulating molecules may account for this clinical presentation?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 18:13:26	2020-05-26 18:13:26
412	28	1	9.0 AUA LO 2d: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Midgut – 2 Order	{"blocks":[{"key":"9e68s","text":"A 27-year-old woman gravida 1, para 0 at 24-week gestation comes to the clinic for prenatal follow up. Her previous appointment showed elevated serum α-fetoprotein. On examination, the uterine size is consistent with 24-week gestation. Ultrasound a well circumscribed swelling of fetal abdominal contents wrapped around a thin membrane layer protruding into the amniotic cavity.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1rq2b","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cucns","text":"Which of the following processes most likely failed to occur during embryonic development?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f01jg","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 18:21:00	2020-05-26 18:21:00
413	28	1	10.0 AUA LO 2d, 2f: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI nervous system development – Neural crest cells	{"blocks":[{"key":"3e2g","text":"The mother of a 1-month-old boy diagnosed with Down syndrome brings the child to the pediatrician because of infrequent bowel movements and crying. The boy is found to be in the 10th-20th percentile for growth. The history includes inability to pass meconium in the first 48 hours.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"36eg9","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dl2tl","text":"An abnormality of which of the following embryological events is likely to be the cause of this child’s constipation?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 18:24:35	2020-05-26 18:24:35
414	28	1	11.0 AUA LO 2f: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Duodenum – 1 Order	{"blocks":[{"key":"ffmio","text":"A 21-year-old mother brings her 2-day old boy to the clinic for difficulty feeding. The mother says he has been green colored vomit after breastfeeding. Physical examination shows a distended abdomen. An X-ray of the abdomen shows 2 areas of gas in the upper abdomen. The patient was diagnosed with Down’s Syndrome during pregnancy.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"85uk2","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"er0h0","text":"Which of the following is the most likely diagnosis?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"evnfl","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 18:27:49	2020-05-26 18:27:49
415	28	1	12.0 AUA LO 2f: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Allantois - Urachus – 2 order	{"blocks":[{"key":"5d5io","text":"A 3-year-old boy is brought to the physician’s office by his mother once she has discovered an abdominal mass superior to the pubic symphysis just inferior to the umbilicus in the midline of the abdomen. Upon physical examination, palpation of the abdomen elicits pain and agitation and the infant starts to cry. Vitals are recorded as followed: Respirations 24 bpm, blood pressure 110 systolic/80 diastolic, temperature 102.7 F. Serum lab results show an increase in WBCs over the normal limit. Ultrasound is preformed over the area of interest showing a cystic structure. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4ea1c","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"76b9l","text":"Which of the following conditions is the patient most likely experiencing?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8rbln","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:32:11	2020-05-26 19:32:11
416	28	1	13.0 AUA LO 2f: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Small intestine - Vitelline duct	{"blocks":[{"key":"a39dk","text":"A 2-year-old boy is brought to a pediatrician by his mother because of bloody stools. History reveals irritability, crying, vomiting, and bloating, in addition to the bloody stools. Physical examination shows a small abdominal bulge. CT scan shows intestinal intussusception. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8aea2","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"913vi","text":"An abnormality in which of the following embryological events is likely to be the cause of this boy’s bloody stools?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:34:37	2020-05-26 19:34:37
417	28	1	14.0 AUA LO 2f: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Microvilli	{"blocks":[{"key":"736rn","text":"A 2-year-old girl is brought to a pediatrician by the girl’s mother because of recurrent abdominal pain and watery, occasionally bloody, stools. The mother has Crohn’s disease and she is worried that the girl has it too. An endoscopy is ordered, and biopsy specimens of the esophagus, stomach and duodenum are taken. The biopsy reveals large, abnormal villi and a deficiency of microvilli.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8trsb","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5q3ej","text":"Which of the following gastrointestinal functions are likely to be adversely affected by abnormal development of intestinal microvilli?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:37:26	2020-05-26 19:37:26
418	28	1	15.0 AUA LO 2f: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Small intestine – Ileum - CFTR	{"blocks":[{"key":"f69l9","text":"A new mother is told by a nurse in the obstetrics unit that her 2-day-old newborn has not passed his first stool and that an enema has not been effective. The mother is asked to provide consent for surgery to remove the impacted stool. She is told that her child’s intestines are not moving and are paralyzed by impaction which is a condition called a meconium ileus. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"b0p8k","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f3r92","text":"A defect in which of the following signaling pathways or molecules is the most likely cause of this baby’s inability to pass the meconium?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:39:53	2020-05-26 19:39:53
419	28	1	16.0 AUA LO 2f: Year 1 - Gastrointestinal – Normal – Structure – Embryology – GI system development – Pancreas – Ventral bud	{"blocks":[{"key":"c358l","text":"A newborn is seen by the neonatologist for persistent vomiting after each feed. An ultrasound reveals annular pancreas. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bdi23","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8hcaj","text":"Which of the following developmental defects is the most likely cause of this anomaly?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2qi1i","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:43:56	2020-05-26 19:43:56
420	28	1	17.0 AUA LO 2g, 2h: Year 1 - Gastrointestinal – Abnormal – Structure – Embryology – GI system development – Intestine rotation	{"blocks":[{"key":"9qaqo","text":"A woman in the 24th week of gestation presents to her obstetrician. Ultrasound imaging of her abdomen reveals a male fetus with increased volume of amniotic fluid. Polyhydramnios is diagnosed. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1qjjr","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"88ngm","text":"Which of the following defects in gastrointestinal tract development is most likely to explain this polyhydramnios?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:46:40	2020-05-26 19:46:40
421	28	1	18.0 AUA LO 3d: Year 1 - Gastrointestinal – Abnormal – Structure – Esophagus – Esophageal veins	{"blocks":[{"key":"dj0k7","text":"A 45-year-old man is admitted to the ER with complaints of blood in the vomitus. On examination, BP is found to be 70/30 mmHg and the pulse rate is 120/min. Endoscopy reveals engorged bleeding veins at the cardio-esophageal junction. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"auck3","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"105in","text":"Bleeding from which of the following combination of veins are responsible for the patient’s presentation?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:51:01	2020-05-26 19:51:01
422	28	1	19.0 AUA LO 3d: Year 1 - Gastrointestinal – Abnormal – Structure – Esophagus – Blood supply - Azygos vein – 2 order	{"blocks":[{"key":"d8h4j","text":"A 47-year-old homeless male stumbles into the local emergency department presenting with slurred speech and ataxia. As the ER staff assists the gentleman the patient begins to vomit bright red fluid. Physical examination shows a malnourished ill appearing male with significant abdominal distention. It is noted that the patient has an odor of EtOH on his breath. Vital signs are recorded as followed: Resp 21 bpm, blood pressure 90 systolic /56 diastolic, pulse 123 beats per minute, and a blood sugar of 157µL/dL. Endoscopy of the man’s esophagus reveals engorged submucosal veins in the terminal end of the esophagus with rupture. The doctor cauterizes the bleeding vessels and the patient is admitted to the hospital for overnight observation. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4rv95","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"91a1","text":"Which of the following vessels is causing the patient’s condition?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"617mm","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:53:55	2020-05-26 19:53:55
423	28	1	20.0 AUA LO 3d: Year 1 - Gastrointestinal – Abnormal – Structure – Esophagus – Hiatal hernia – 2 order	{"blocks":[{"key":"43ge0","text":"A 59-year-old obese construction worker consults a gastroenterologist due to recurring abdominal pain and frequent taste of acid at the back of the mouth for the past 10 years. He describes it as “heartburn”. He claims that abdominal pain is relieved by intake of antacids. For the past days, the abdominal pain becomes severe and unrelieved by antacids which prompted him to seek consult. He denies any fever but feels like vomiting and nauseas. Patient has a 22pack-years smoking history. Diet consists of fried fatty food. Pertinent physical findings show globular abdomen, tympanitic, normoactive bowel sounds, positive tenderness at the left hypochondriac area. Endoscopy reveals a protrusion of a portion of the stomach through the esophageal hiatus of the diaphragm. Barium swallow reveals an “hourglass” appearance of the esophageal gastric junction. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"naof","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"a7d7n","text":"Which of the following conditions is the patient most likely experiencing?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4kguj","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:56:49	2020-05-26 19:56:49
424	28	1	21.0 AUA LO 3i: Year 1 - Gastrointestinal – Normal – Structure - Histology – Esophagus – Middle third – Squamous epithelium	{"blocks":[{"key":"1c0fg","text":"Which of the following best describes the normal histology in the middle third of the esophagus?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7msj9","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 19:59:17	2020-05-26 19:59:17
425	28	1	22.0 AUA LO 3p: Year 1 - Gastrointestinal – Abnormal – Function – Esophagus – Sphincter pressure	{"blocks":[{"key":"4k109","text":"A 35-year-old woman presents with dysphagia, more for liquids than solids. The dysphagia has been progressively worsening over the past three years. She also reports chest pain and regurgitation half an hour after eating food. The pain is not associated with breathlessness or sweating. She is diagnosed with achalasia, a disorder of the lower esophageal sphincter (LES), using esophageal manometry during swallowing. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"aspjc","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7vv3l","text":"Which of the following best describes the esophageal manometry findings in this patient during swallowing?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:01:21	2020-05-26 20:01:21
426	28	1	23.0 AUA LO 3q: Year 1 - Gastrointestinal – Abnormal – Function – Esophagus – Motility – Achalasia - 2 order	{"blocks":[{"key":"4umsd","text":"A 48-year-old man visits his primary care physician with complaints of difficulty swallowing and intermittent regurgitation an hour after consuming meals and liquids. The patient denies any fever, major weight loss, food/seasonal allergies. Past medical history is unremarkable. Physical examination shows a healthy appearing male with a mild chest discomfort. An endoscopy is ordered and is unremarkable for any esophageal or gastric abnormalities. A barium esophagram study is conducted showing dilation of the mid-to-proximal esophagus as well as narrowing of the distal esophagus and gastric junction. Aperistalsis is noted during the study due to failure of the lower esophageal sphincter to relax upon swallowing. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"evb7g","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"afi8s","text":"Which of the following is the most likely diagnosis?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9e18h","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:05:00	2020-05-26 20:05:00
427	28	1	24.0 AUA LO 4h: Year 1 - Gastrointestinal – Abnormal – Structure – Abdomen – Inguinal hernia – Indirect - Lateral inguinal fossa	{"blocks":[{"key":"162u2","text":"A 53-year-old male is seen in the hospital with complaints of groin pain and a palpable swelling just above the inguinal ligament. Further clinical examination reveals a hernia and the patient is posted for surgical repair. During surgery, a loop of intestine is found passing through an opening located 2 cm above and lateral to the mid-inguinal point on the right side. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6qhkb","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"60ql7","text":"Which of the following describes the location where the intestine would emerge from the abdomen in this case?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:08:38	2020-05-26 20:08:38
428	28	1	25.0 AUA LO 5b: Year 1 - Gastrointestinal – Abnormal – Structure – Abdomen – Omental bursa	{"blocks":[{"key":"k9ur","text":"A 65-year-old man is seen in the ER with complaints of fever, nausea and abdominal pain. Clinical examination reveals tenderness in the epigastrium. Ultrasound examination reveals pancreatitis and fluid collection in a space behind the stomach. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cl9nr","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7rh2j","text":"Which of the following spaces is fluid likely to be found in the present case?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7pe71","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:12:08	2020-05-26 20:12:08
429	28	1	26.0 AUA LO 6a: Year 1 - Gastrointestinal – Abnormal – Structure – Stomach – Blood supply – Short gastric artery	{"blocks":[{"key":"d3mn8","text":"A 47-year-old woman is admitted to the hospital with severe abdominal pain and appears to be in a state of shock. Radiographic examination reveals a bleeding ulcer in the fundus of the stomach. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"15ttd","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cdo0u","text":"Which of the following arteries is the likely source of bleeding in this case?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6n55t","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:14:34	2020-05-26 20:14:34
430	28	1	27.0 AUA LO 6a: Year 1 - Gastrointestinal – Abnormal – Structure – Stomach – Blood supply – Gastroduodenal artery – 2 order	{"blocks":[{"key":"89gk9","text":"A 42-year-old male consults a gastroenterologist due to sudden onset of severe abdominal pain for 3 hours duration. This is associated with abdominal distention with dizziness and vomiting. Patient is diagnosed previously with Peptic ulcer disease 6 year ago with poor compliance to proton pump inhibitor medication. Pertinent physical examination findings show a globular abdomen, tympanitic in all quadrants, active bowel sounds, right upper quadrant tenderness and presence of guarding upon palpation. Endoscopy reveals a perforated ulcer at the posterior wall of the first part of the duodenum. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"19gi6","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f1kks","text":"Which of the following vessels is at risk of perforation?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5fphv","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:17:32	2020-05-26 20:17:32
431	28	1	28.0 AUA LO 6i: Year 1 - Gastrointestinal – Abnormal – Structure – Stomach – Acid secretion – ATP-dependent proton transporter	{"blocks":[{"key":"d7lsr","text":"Which of the following events increases the likelihood of getting infected after ingesting food or water contaminated with a pathogenic microorganism?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:20:29	2020-05-26 20:20:29
432	28	1	29.0 AUA LO 7c: Year 1 - Gastrointestinal – Normal – Structure – Small intestine – Ileum – 1 order	{"blocks":[{"key":"5j89h","text":"A 23-year-old female visits her doctor with complaints of tiredness, lack of focus, cold intolerance and numbness and tingling in her extremities. She is concerned because her mother was diagnoses with hypothyroidism. Lab findings are positive for anti-IF antibodies and antiparietal cell antibodies. The patient is diagnosed with pernicious anemia an autoimmune disease that causes the lack intrinsic factor, which is necessary for the absorption of vitamin B12. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bc8eq","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"af1fh","text":"Which of the following portion of the GI tract is this essential vitamin absorbed?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"c2n2f","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:23:45	2020-05-26 20:23:45
433	28	1	30.0 AUA LO 7c: Year 1 - Gastrointestinal – Normal – Structure – Small intestine – Ileum – 2 order	{"blocks":[{"key":"8rlbd","text":"A 48-year-old man visits his primary care physician with complaints of frequent diarrhea and RLQ pain over the past 7 months. He states that his stools are foul-smelling, oily, and float. He denies any fever, vomiting, or bloody stools however he has had an unintentional weight loss of 13 lbs. over the last month. He has not traveled outside of the country. Upon further investigation the patient is diagnosed with Crohn’s disease and undergoes resection of the distal terminal ileum. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3ui9p","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bkjp4","text":"Which of the following will most likely not be absorbed well in this patient?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9u516","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-05-26 20:27:00	2020-05-26 20:27:00
